,0
3873,CC12CCC3C(CC=C4CC(O)CCC34CC#C)C1CCC2O
3874,CC12CCC3C(CC=C4CC(O)CCC34CC=C)C1CCC2O
3875,CCCCCC(O)C#CC1C(O)CC(O)C1CCCCCCC(O)=O
3876,CC1=C2CCC(C)=CCCC3(C)OC3CCC(C)=CC2OC1
3877,CC1=C2CCC(C)=CCCC3(C)OC3CCC(C)=CC2OC1
3878,CC(CCO)CCC1C(C)(O)CCC2C(C)(C)CCCC12C
3879,CCCCCC(O)C=CC1C2CCC(O2)C1CC=CCCCC(O)=O
3880,OCC1OC(OCCC2=CC=C(O)C(O)=C2)C(O)C(O)C1O
3881,OCCC1=CC(O)=CC(OC2OC(CO)C(O)C(O)C2O)=C1
3882,CCCCCCCCCCCCCCCCOC1OC(CO)C(O)C(O)C1O
3883,CC1CCC2C(C)(C)CCCC23OC4=CC=C(O)C=C4CC13C
3884,CCCCCCCCCCCCCCCCOC1OC(CO)C(O)C(O)C1O
3885,CCC1CC2(C)C(O)CCC2C3CCC4=CC(O)=CC=C4C13
3886,CCCCCC(C)(O)C=CC1C(O)CC(O)C1CCC(O)=O
3887,CCCCC1(O)CCC2C3CCC4=CC(O)=CC=C4C3CCC12C
3888,CCCCCCCCCCCCCCCCOC1OC(CO)C(O)C(O)C1O
3889,CCOC1=CC(CCOC2OC(CO)C(O)C(O)C2O)=CC=C1O
3890,COCC#CC1=CC=C(OC2OC(CO)C(O)C(O)C2O)C=C1
3891,COC1=CC(OC2OC(CO)C(O)C(O)C2O)=CC(OC)=C1O
3892,CCOC1=CC(CCOC2OC(CO)C(O)C(O)C2O)=CC=C1O
3893,CCC(C)C1=CCC2C3CCC4=CC(O)=CC=C4C3CCC12C
3894,COC1=CC(C=CCO)=CC=C1OC2OC(CO)C(O)C(O)C2O
3895,CC=CC1(O)CCC2C3CCC4=CC(O)=CC=C4C3CCC12C
3896,CCCCCCCCCCC(O)C1CCC(O1)C2CCC(O2)C(C)O
3897,COC1C(O)CCC(O)(C=O)C1C2(C)OC2CC=C(C)C
3898,COC1C(O)CCC(O)(C=O)C1C2(C)OC2CC=C(C)C
3899,CC(C)C1=CC=2C3CCC4(C)C(O)CCC4C3CCC=2C=C1O
3900,COC1=CC=2C3CCC4(C)C(O)CCC4C3CCC=2C=C1C=C
3901,CC1(O)C(O)CC2C3CCC4=CC(O)=CC=C4C3CCC12C
3902,CCCOC1=CC=2C3CCC4(C)C(O)CCC4C3CCC=2C=C1O
3903,CC#CC1=CC=2C3CCC4(C)C(O)CCC4C3CCC=2C=C1O
3904,CCOC1=CC=2C3CCC4(C)C(O)CCC4C3C=CC=2C=C1O
3905,CC1CC(C)C2C(C1)C=CC(C)C2C=CC=CC(O)=O
3906,CCC1CC2=CC(O)=CC=C2C3CCC4(C)C(O)CCC4C13
3907,CC=CC1=CC=2C3CCC4(C)C(O)CCC4C3CCC=2C=C1O
3908,OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO
3909,CCCCC1=C(OC(C)=O)C(CCCC)=C(CC(C)O)OC1=O
3910,CCCCCCCCCCCCCCCCCCCCOC1=CC=CC(O)=C1C(O)=O
3911,CCCCCCCCCCCCCCC#CCOCC1=CC=C(CCC(O)=O)C=C1
3912,CCC(C(CC)C1=CC=C(C)C(O)=C1)C2=CC=C(C)C(O)=C2
3913,CCC(C(CC)C1=CC(O)=CC(O)=C1)C2=CC(O)=CC(O)=C2
3914,CCCCCCCCCCCCCCCCOC1=C(O)OC(C(O)CO)C1=O
3915,CC1=C(O)C=CC2=C1OC(C)(C)C3=C(C)C(O)=CC=C23
3916,COC1=CC=C2C(CCC3=CC(O)=C(OC)C(OC)=C23)=C1O
3917,CCC(C(CC)C1=CC=C(O)C(C)=C1)C2=CC=C(O)C(C)=C2
3918,CCCCCC1=CC(O)=C(CC=C(C)CCC=C(C)C)C(OC)=C1
3919,CCCCCCCCCCCCCCCCCCCCCCCC1=CC(O)=CC(O)=C1
3920,CCCCCCC#CC1OC(COC(C)=O)C(OC(C)=O)C=C1
3921,CCCCCCCCCCCCCCCCCCC#CCCCCCCCCCCC(O)=O
3922,CC#CC(CC(O)=O)C1=CC=C(OCC2=CC=C(C)C=C2)C=C1
3923,CCCCCC1=CC(O)=CC(OCCCCCCCCCCOC(CO)CO)=C1
3924,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)=O
3925,CCC(CC)(C1=CC=C(O)C(C)=C1)C2=CC=C(O)C(C)=C2
3926,CCCCCCCOC1=CC=CC(COC2=CC=CC(O)=C2C(O)=O)=C1
3927,CCCCCCCOC1=CC=C(COC2=CC=CC(O)=C2C(O)=O)C=C1
3928,CCCCCCCCCCCCCCCCCCOC1=CC=C(C=CC(O)=O)C=C1
3929,CCCCCCCCC=CCCCCCCCC1=CC(O)=CC(O)=C1C(O)=O
3930,CC(O)CCCCCCC=CCCCCCCCC1=CC=CC(O)=C1C(O)=O
3931,COC1=C(C)C(C)=C(OC)C(CC=C(C)CCC(O)=O)=C1O
3932,OC1=CC(CC2=CC(O)=C(O)C(C=O)=C2)=CC(C=O)=C1O
3933,COC1=CC(CC2=CC(OC)=C(O)C(OC)=C2)=CC(OC)=C1O
3934,CC(C)CCCCCCCCC(C)CC(C)CC(C)=CCOC(C)=O
3935,COC1=CC=C2C(CCC3=C4CCC(C)(C)C4=CC=C23)=C1
3936,CCCC(OO)C=CC=CCCCCCCCC1=CC=CC(O)=C1C(O)=O
3937,OC1=CC=C(C=CC2=CC=C(C=CC3=CC=C(O)C=C3)C=C2)C=C1
3938,OC(CCCCC1=CC=C(O)C(O)=C1)CCC2=CC=C(O)C(O)=C2
3939,CCCC(OC(C)=O)C=CC=CC=CC#CC#CCCCOC(C)=O
3940,CCCC(OCOCCOC)C=CC=CC=CC#CC#CCCCOCOCCOC
3941,COC1=CC2=C(C=C(OC)C3=CC(C)=C(O)C=C23)C(C)=C1O
3942,COC1=CC=C(C2COC3=CC(O)=CC=C3C2=O)C(OC)=C1OC
3943,CCCCCC1=CC(O)=CC(O)=C1C2C=C(C)CCC2C(C)=C
3944,COC1=CC=C(C(OC)=C1OC)C2=CC=C(OC)C(OC)=C2OC
3945,COC1=CC=C(C)C=C1C2=CC=C(O2)C3=CC(C)=CC=C3OC
3946,COC1=CC=C2C(CCCC=C2C3=CC=C(OC)C(OC)=C3)=C1O
3947,CC1CC2=CC(O)=C(O)C=C2C3=CC(O)=C(O)C=C3CC1C
3948,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=O
3949,COC1=CC(C=CCC2=CC(O)=C3C=COC3=C2)=CC(OC)=C1OC
3950,COC1=CC(C=CCC2=CC(O)=C3C=COC3=C2)=CC(OC)=C1OC
3951,COC1=CC(C=CC(O)=O)=CC=C1OCC=C(C)CCC=C(C)C
3952,CC(C)=CCCC(C)(C=C)C=CC1=CC=C(OC(C)=O)C=C1
3953,COC1=CC(OC)=C(C=C1OC)C2=COC3=CC(O)=CC=C3C2=O
3954,COC1=CC(C=CC(C)=O)=CC=C1OCC=C(C)CCC=C(C)C
3955,COC1=CC=C(C2=COC3=CC(O)=CC=C3C2=O)C(OC)=C1O
3956,CCCC1CC2=CC(O)=CC=C2C3=C1C4=CC=C(O)C=C4CC3CCC
3957,CC(C)=CCCC(C)=CCOC1=CC=C(C=CC(O)=O)C=C1C
3958,CCCCCCCCCCCCCCCCC1(C)CC(C)(CC(O)=O)OO1
3959,CC(CCC=C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C
3960,COC1=CC(C=CCC2=CC(O)=C3OC=CC3=C2)=CC(OC)=C1OC
3961,COC1=CC(C=CCC2=CC(O)=C3OC=CC3=C2)=CC(OC)=C1OC
3962,CCCC(OC(C)=O)C=CC=CC=CC#CC#CCCCOC(C)=O
3963,OC(CCC1=CC=C(O)C=C1)CC(O)CCC2=CC=C(O)C(O)=C2
3964,COC1=CC=C(CC(CO)OC2=CC=C(CCCO)C=C2OC)C=C1OC
3965,CC1(C)OC2C3OC(C)(C)OCC3OC2(O1)C(O)CCO
3966,CC1=CC=C(CC23CCC4(C)OC2(C)OOC3(C)O4)C=C1
3967,COC1=CC=C(C2COC3=CC(O)=CC=C3C2=O)C(OC)=C1OC
3968,CCC(C(CC)C1=CC=C(O)C(CCCO)=C1)C2=CC=C(O)C=C2
3969,CCC(C(CC)C1=CC=C(OCC2CO2)C=C1)C3=CC=C(O)C=C3
3970,CCC(C(CC)C1=CC=C(OCC(C)O)C=C1)C2=CC=C(O)C=C2
3971,OC1CC(CCC2=CC=C(O)C=C2)OC(C1O)C3=CC=C(O)C=C3
3972,COC1=CC(OC)=C(C=C1OC)C2COC3=CC(O)=CC=C3C2=O
3973,CC(C)(O)C(O)CCC(C)(C=C)C=CC1=CC=C(O)C=C1
3974,CCC=CC(CC)CCCC1(CC)CC(CC)C(CC(O)=O)OO1
3975,COC1=CC(CCCO)=CC=2C(CO)C(OC1=2)C3=CC=C(O)C=C3
3976,COC1C(COC(C)C)OC(OCC(O)=O)C(OCCO)C1OC
3977,CC(C)C1=C(O)C=CC2=C1CCC3C(C)(CCCC23C)C=O
3978,OC1=CC2=C3C4=CC=C(O)C=C4OCC3(O)CC2=CC1=O
3979,OCC(O)C(C=CC1=CC=C(O)C=C1)C2=CC=C(O)C(O)=C2
3980,COC(CC(O)CCC1=CC=C(O)C=C1)C=CC2=CC=C(O)C=C2
3981,CC(C)C1=CC=2CCC3C(C)(C)CCCC3(C=O)C=2C=C1O
3982,COC1=CC(C=CCO)=CC=C1OC(CO)C(O)C2=CC=C(O)C=C2
3983,OC1=CC2=C3C4=CC=C(O)C=C4OCC3(O)CC2=CC1=O
3984,COC(CC(O)CCC1=CC=C(O)C=C1)C=CC2=CC=C(O)C=C2
3985,OC1CC(CCC2=CC=C(O)C=C2)OC(C1)C3=CC=C(O)C=C3
3986,CC(C)CCC(O)C(C)CCCC1(C)OCC2(CCO)CCC1O2
3987,CC(C)=C1CCC2=C(CCC3C(C)(CCCC23C)C=O)C1
3988,CCCCCCC#CC1OC(COC(C)=O)C(OC(C)=O)C=C1
3989,CC(C)=CCC1C(O)C(O)CC2=C1OC(C)(C)CC2=O
3990,COC1=CC(C=CCO)=CC=C1OC(CO)C(O)C2=CC=C(O)C=C2
3991,OC1CC(CCC2=CC=C(O)C=C2)OC(C1)C3=CC=C(O)C=C3
3992,CC(C)=CC1=CC=2C3CCC4(C)C(O)CCC4C3CCC=2C=C1O
3993,CC(C)C1=CC=C2C(CCC3C(C)(CCCC23C)C(O)=O)=C1
3994,CCCC1CC2=CC(O)=CC=C2C3=C1C4=CC=C(O)C=C4CC3CCC
3995,COC1=CC=C2C3COC4=CC(O)=CC=C4C3OC2=C1CC=C(C)C
3996,CC(C)C1=CC=C(O)C(CCC2C(C)CCC(O)C2(C)C)=C1
3997,CC(C)=CCC12OC1C(O)CC3=C2OC(C)(C)CC3=O
3998,CC(C)=CCC1=CC=2C3COC4=CC(O)=CC=C4C3OC=2C=C1O
3999,CC(C)=CCC1=CC=2C3OC4=CC(O)=CC=C4C3COC=2C=C1O
4000,CCC=CCC=CCC=CCC=CCC=CCCCCOC(CC)C(O)=O
4001,CCCCCC(O)C=CC1OC2CC(O2)C1CC=CCCCC(O)=O
4002,COC1=CC2=C(CCC3C(C)(CCCC23C)C(O)=O)C=C1CO
4003,CCCCCC(O)C=CC=CC=CC=CC(O)C(O)CCCC(O)=O
4004,OCC1OC2=CC(C=CC=O)=CC=C2OC1C3=CC=C(O)C(O)=C3
4005,CC(C)C1(O)CCC2(C)CC=C(C)CCC=C(C)CCC12
4006,CCC12CC(C)(O)C(C)(O)CC1CCC3=CC(O)=CC=C23
4007,CC(C)=CCCC1(CO)OC1CCC2(CO)OC2CCC=3C=COC=3
4008,CC(C)C1=CC=C2C(CCC3C(O)(CO)C(O)CCC23C)=C1
4009,CCCCCC(O)C=CC=CC=CC=CC(O)C(O)CCCC(O)=O
4010,CC(C)=C1C(O)CC2(C)CC=C(C)CCC=C(C)CCC12
4011,OC1CC(CCC2=CC=C(O)C=C2)OC(C1O)C3=CC=C(O)C=C3
4012,CC(C)C1CCC2(CO2)C3C1C=C(COC3=O)C(O)=O
4013,CCCCCCCCCCCCCCCCCCOC1C(O)C(O)OC(CO)C1O
4014,CCCCOC1OCC(OC(C)=O)C(OC(C)=O)C1OC(C)=O
4015,CC(C)=C1C(O)CC2(C)CC=C(C)CCC=C(C)CCC12
4016,CC(CCC1C(C)(O)CCC2C(C)(C)CCCC12C)=CCO
4017,CCCC1(O)CC2CCC3=CC(O)=CC=C3C2(CC)CC1(C)O
4018,CCC(CC)OC1C=C(C2CCC1(C2O)C(O)=O)C(O)=O
4019,CCCCCC(O)C=CC1C2CCC(O2)C1CC=CCCCC(O)=O
4020,CC(C)(O)CCCCC1CCC(C1)C=CC2(C)CCC(O)CC2
4021,CCCCCC(O)C=CC1C2COC(C2)C1CC=CCCCC(O)=O
4022,CCCCCC(O)C=CC1C2CCC(O2)C1CC=CCCCC(O)=O
4023,CCCCCC(O)C=CC1C2CCC(O2)C1CC=CCCCC(O)=O
4024,CCCCCC(O)C=CC1C2CCC(C2)C1CC=CCCCC(O)=O
4025,CC1=C2CCC(C)=CCCC3(C)OC3CCC(C)=CC2OC1
4026,CCCCCC(O)C=CC1C2CCC(C2)C1CC=CCCCC(O)=O
4027,CCCCCC(O)C=CC1C2COC(C2)C1CC=CCCCC(O)=O
4028,CCCCCC(O)C=CC1C2CCC(O2)C1CC=CCCCC(O)=O
4029,CCCCCC(O)C=CC1C2CCC(O2)C1CC=CCCCC(O)=O
4030,CCCCCC(O)C=CC1C2CC(CO2)C1CC=CCCCC(O)=O
4031,CC(CO)=C1CCC(C)=CCCC2(C)OC2CCC(C)=CC1O
4032,CC(CCC1C(C)(O)CCC2C(C)(C)CCCC12C)CC=O
4033,CC1(C)CC2C3CCC4=CC(O)=CC=C4C3CCC2(C)C1=O
4034,CC1(C)OC2COC3(OC(C)(C)OC3C2O1)C(O)CCO
4035,CCCC1=CC=C(OC2OC(CO)C(O)C(O)C2O)C(OC)=C1
4036,COCC1CC2(C)C(O)CCC2C3CCC4=CC(O)=CC=C4C13
4037,CCCCCC(O)C=CC1C(O)CC(O)C1CCCCCCC(O)=O
4038,CCCCCC1(O)CCC2C3CCC4=CC(O)=CC=C4C3CCC12C
4039,COCC1CC2=CC(O)=CC=C2C3CCC4(C)C(O)CCC4C13
4040,COC1=CC(OC2OC(CO)C(O)C(O)C2O)=CC(OC)=C1OC
4041,CCOCC1CC2C3CCC4=CC(O)=CC=C4C3CCC2(C)C1=O
4042,COC1=CC(OC2OC(CO)C(O)C(O)C2O)=CC(O)=C1OC
4043,CC(CCO)C1=CCC2C3CCC4=CC(O)=CC=C4C3CCC12C
4044,CCCOCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(O)=O
4045,CCCCCCCCCCC(O)C1CCC(O1)C2CCC(O2)C(O)CC
4046,CC12CCC3C(CCC4=CC(O)=C(CCO)C=C34)C1CCC2O
4047,CC12CCC3C(CCC4=C(CCO)C(O)=CC=C34)C1CCC2O
4048,COC1=CC(C=CCOC2OC(CO)C(O)C(O)C2O)=CC=C1O
4049,CCOC1CC2(C)C(O)CCC2C3CCC4=CC(O)=CC=C4C13
4050,CCCCCC1=CC=2C3CCC4(C)C(O)CCC4C3CCC=2C=C1O
4051,CC(CCC1=CC=C(O)C=C1)OC2OC(CO)C(O)C(O)C2O
4052,CCCCCC(O)C=CC1C2CC(CO2)C1CC=CCCCC(O)=O
4053,CCC=CC1=CC=2C3CCC4(C)C(O)CCC4C3CCC=2C=C1O
4054,CC1C2CCC(C)(O)C3CCC4(C)OOC23C(OC1=O)O4
4055,CC(CO)C12OOC(C)(C=C1)C3CC(O)C(C)C3C2O
4056,CCOC1OC2OC3(C)CCC4C(CCC(C1C)C24OO3)C=O
4057,CC1CC2CC(O)CCC2(C)C3CCC4(C)C(O)CCC4C13
4058,OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO
4059,CC1OC(OC2C(O)C(CO)OC2(O)CO)C(O)C(O)C1O
4060,CCCCC1=C(OC(C)=O)C(CCCC)=C(CC(C)=O)OC1=O
4061,CC(C)CC(C(CC(C)C)C1=CC=CC(O)=C1)C2=CC=CC(O)=C2
4062,CC(C)(CCCCCCCCCCCCC(C)(C)CC(O)=O)CC(O)=O
4063,CCC(C(CC)C1=CC=C(OCC(O)=O)C=C1)C2=CC=C(O)C=C2
4064,CCCCCCCCCCCCCCCCCCCC(O)(CC(O)=O)CC(O)=O
4065,CC(C)(CCCCOCCCCC(C)(C)CCC(O)=O)CCC(O)=O
4066,CCCCCCC(C)(C)C1=CC=C(C(O)=C1)C2=CC=CC(OC)=C2
4067,CCCCCCCCCCCCCCCCCOC1=C(O)OC(C(O)CO)C1=O
4068,CCCCCC1=CC(OC)=C(CC=C(C)CCC=C(C)C)C(OC)=C1
4069,CCCC1(CCC)OOC(CCC)(CCC)OOC(CCC)(CCC)OO1
4070,CCCCCCC(C)(C)C1=CC=C(C(O)=C1)C2=CC=CC(C)=C2C
4071,COC1=CC=C2C(CCC3=CC(OC)=C(C)C(C=C)=C23)=C1C
4072,CCCCCCCCCCCCCCCCCCC#CCCCCCCCCCCCC(O)=O
4073,CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(O)=O
4074,CCC(OC(C)=O)C1=CC=C(OC(C)=O)C(OC(C)=O)=C1
4075,CC(C)CC1OC2=C(C)C(O)=CC=C2C3=C(C)C=C(O)C=C13
4076,CCCCCCCCC=CCCCCCCCC(O)C1=C(OC)C=C(OC)C=C1OC
4077,COC1=C(C)C(C)=C(C=O)C(O)=C1CC=C(C)CCC(O)=O
4078,COC1=CC(CCCCCCCCCCCCCCCCO)=C(OC)C(OC)=C1OC
4079,CCCCCCC(C)(C)C1=CC=C(C(O)=C1)C2=C(C)C=CC=C2C
4080,CCCCCCC(C)(C)C1=CC=C(C(O)=C1)C2=CC(C)=CC=C2C
4081,CCCCCCCC(OC(C)=O)C=CC#CC#CC(OC(C)=O)C=C
4082,COC1=CC(C2=CC3=C(O)C(C)=CC=C3O2)=C(C)C(O)=C1C
4083,COC1=CC(OC)=C(O)C(C=CC2=CC=C(OC)C(OC)=C2)=C1
4084,COC1=CC(OC)=C(O)C(C=CC2=CC=C(OC)C(OC)=C2)=C1
4085,CC(C)=CCCC(C)=CCC(C)(C=C)C1=CC=C(O)C(O)=C1
4086,CC1(C)CCCCCCCCCC(C)(CCCCCCCCCCCCO)C1=O
4087,CCCCCCC=CCCCCCCCCCC1=C(O)C(OC)=CC(O)=C1OC
4088,CCCCCCCCCCC1=C(C)C2=CC=C(OC(C)=O)C=C2OC1=O
4089,COC1=CC(O)=CC=C1C(C)(C)C(C)(C)C2=CC=C(O)C=C2OC
4090,COC1=CC=C(O)C=C1C(C)(C)C(C)(C)C2=CC(O)=CC=C2OC
4091,COC1=C(CC=C(C)C)C=C(C=C1C=CC(C)(C)O)C(O)=O
4092,CC(C)=CCC1=C(O)C=C(O)C=C1C2=CC3=CC=C(O)C=C3O2
4093,COC1=CC(C=CC2=CC=C(O)C=C2)=CC=3OC(C)(C)C=CC1=3
4094,CC(C)=CCCC(C)=CCCC(C)=CCC1=CC(O)C=CC1=O
4095,CC(C)=CCCC(C)=CCCC(C)=CCC1=C(O)C=C(C)C=C1O
4096,CC(C)(C)C1=CC=C(C=C2OC3=CC=CC(O)=C3C2=O)C=C1
4097,COC1=CC(C=CC2=CC(O)=C(OC)C(O)=C2)=CC=3OCOC1=3
4098,OC1=CC=C(C=CC2=CC=C(C=CC3=CC=CC(O)=C3)C=C2)C=C1
4099,OC1=CC=CC(C=CC2=CC=C(C=CC3=CC=CC(O)=C3)C=C2)=C1
4100,OC1=CC=C(C=CC2=CC=CC(C=CC3=CC=C(O)C=C3)=C2)C=C1
4101,OC1=CC=CC(C=CC2=CC=CC(C=CC3=CC=CC(O)=C3)=C2)=C1
4102,CCC(CC)C1=CC(C=CC=CC2=CC(O)=CC(O)=C2)=CC=C1O
4103,CCCCCC1=CC(O)=C2C3CC(CO)=CCC3C(C)(C)OC2=C1
4104,COC1=CC(C=CCC2=CC=C(O)C(O)=C2OC)=CC=C1OC(C)=O
4105,CC(C)C(CCC(C)=CCCC(C)=CC(C)=O)C=CC(C)=O
4106,CCCCCC1=CC(O)=C2C3C=C(CO)CCC3C(C)(C)OC2=C1
4107,CC(C)=CCCC(C)=CCCC(C)=CCC1=CC(O)=C(C)C=C1O
4108,CC1=CCCC(C)(C)C1C=CC(C)(O)C2=CC(C)=CC=C2C
4109,CC(CCC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(O)=O
4110,CC(C)(C)C1=CC=C(C=C2OC3=CC(O)=CC=C3C2=O)C=C1
4111,COC1=CC=C(C=C2CCC(C3CCCC3)C2=O)C(OC)=C1OC
4112,COC1=CC(C=C2CCC(C3CCCC3)C2=O)=CC=C1OC(C)C
4113,COC1=CC(OC)=C(C=C2CCC(C3CCCC3)C2=O)C=C1OC
4114,COC1=CC(C=C2CCC(C3CCCC3)C2=O)=CC(OC)=C1OC
4115,CCC(C)C=CCC(C=CC1=C(C)CCCC1(C)C)=CC(O)=O
4116,CC1CCCC(C)(C)C1C=CC(C)=CC=CC(C)=CC(O)=O
4117,CCCCCC(OC(C)=O)C=CCCCCCCCC1=CC(O)=CC(O)=C1
4118,CC1CCCC(C)(C)C1C=CC(C)=CC=CC(C)=CC(O)=O
4119,CC(CC=CC(C)=CC(O)=O)C=CC1=C(C)CCCC1(C)C
4120,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(O)=O
4121,COC1=CC=C(C=CC(C)=CC=CC(C)=CC(O)=O)C=C1OC
4122,CCC(C(CC)C1=CC=C(OCC(C)=O)C=C1)C2=CC=C(O)C=C2
4123,CCC(C(CC)C1=CC=C(OCC(O)=O)C=C1)C2=CC=C(O)C=C2
4124,CCCCCCC(C)(C)C=CCC=CCC=CCC=CCCCOC(CO)CO
4125,COC1=CC(C=C2OC3=CC(O)=CC=C3C2=O)=CC(OC)=C1OC
4126,CCCC(CCC=CC=CC#CC#CC=CCOC(C)=O)OC(C)=O
4127,CCCCCC1=CC(O)=C2C3CC(C)C(O)CC3C(C)(C)OC2=C1
4128,CC(C)CC(C(CC(C)C)C1=CC=C(O)C=C1)C2=CC=C(O)C=C2
4129,CC1CC(C)(O)CC2=CC=C(C)C(C=CC=CC(O)=O)=C12
4130,CC1CC(C)(O)CC2=CC=C(C)C(C=CC=CC(O)=O)=C12
4131,OC(CCC1=CC=C(O)C=C1)CC(O)CCC2=CC=C(O)C(O)=C2
4132,CCCCCC1=CC(O)=C2C3C(O)C(C)CCC3C(C)(C)OC2=C1
4133,CCCCCC1=CC(O)=C2C3C(O)C(C)CCC3C(C)(C)OC2=C1
4134,CC(C=CC=C(C)C(O)CO)=CC=C1C(C)=CCCC1(C)C
4135,CC(C)C1=CC=2C(O)CC3C(C)(C)CCCC3(C)C=2C=C1O
4136,CCCCCC(OC(C)=O)C=CC=CCC=CCC=CCCCC(O)=O
4137,CCCCC=CC#CC#CCCCCCCCCCCCCC1CC(CO)OC1=O
4138,CC(C)C1CCC(C)C=C1C(C)=CC=CC(C)=CC(O)=O
4139,CC1(C)OC2=CC=C3C4OC5=CC(O)=CC=C5C4COC3=C2C=C1
4140,CC(CCCC1(C)OCC2(CCO)CCC1O2)C(O)CC=C(C)C
4141,CC(C)CCC(O)C(C)CCCC1(C)OCC2(CC=O)CCC1O2
4142,CCC=CC(CC)CCCC1(CC)CC(CC)C(CC(O)=O)OO1
4143,CCCCCC(O)C#CC#CCCCCCCCCCCC1CC(CO)OC1=O
4144,CCCCCC1=CC(O)=C2C3CC(C)C(O)CC3C(C)(C)OC2=C1
4145,CCCC1CC2=CC(O)=CC=C2C3=C1C4=CC=C(O)C=C4CC3CCC
4146,CC1(C)OC2=CC=C3C4COC5=CC(O)=CC=C5C4OC3=C2C=C1
4147,COC1=CC=C2C3COC4=CC(O)=CC=C4C3OC2=C1CC=C(C)C
4148,CC(C)C1=C2CCC(C)=CC(O)CC(C)=CCC2(C)CC1
4149,CCCCCC1=CC(O)=C2C3C(O)C(C)CCC3C(C)(C)OC2=C1
4150,CC(C)=C1C2CCC(C)=CCCC(CO)=CCC2(C)CC1=O
4151,CC(C)C1=CC=2CC(O)C3C(C)(C)CCCC3(C)C=2C=C1O
4152,CCCCCCCCC=CCCCCCCCC(O)C(O)C(O)C#CC#CCO
4153,CC1=CC(O)C(C)(CC1)C2(C)CC(O)C(O)C23CO3
4154,CCC=CC(CC)CC=CC1(CC)CC(CC)C(CC(O)=O)OO1
4155,CC1CCC(C)C(C)(CCC=2C=COC=2)CC=CC=C1C(O)=O
4156,CC(C)C1CCC(C)=CCCC(C)=CC(O)CC(C)(O)C=C1
4157,CC1(C)CC2CC34CC3(C(O)OC4=O)C(C=O)=C2C1
4158,CCC=CCC(O)C=CC=CC=CC(O)CC=CCCCCCC(O)=O
4159,CC(C)C1CCC(C)=CCCC(C)=CC(O)CC(C)(O)C=C1
4160,CC(C)C1CCC(C)=CCCC(C)=CC(O)CC(C)(O)C=C1
4161,CC(C)C1CCC(C)=CCCC(C)=CC(O)CC(C)(O)C=C1
4162,CC(O)(CCC1C(C)(O)CCC2C(C)(C)CCCC12C)C=C
4163,CC(O)(CCC1C(C)(O)CCC2C(C)(C)CCCC12C)C=C
4164,CCC=CC(CC)CC=CC1(CC)CC(CC)C(CC(O)=O)OO1
4165,CCCCC1=CC=C(CCCCCOC2C(O)C(O)OC(CO)C2O)C=C1
4166,CCCCCC(O)C#CC1C(O)CC(O)C1CCCCCCCC(O)=O
4167,CCCCCC(O)C=CC1C2CC(OO2)C1CC=CCCCC(O)=O
4168,CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(O)=O
4169,COC1=CC=C2C3CCC4(C)C(O)CCC4C3CCC2=CC1=O
4170,CC12CCC3C(CO1)(CCCC3(C)C)C2C(O)CC=4C=COC=4
4171,CC1(CCC2C3(C)CCCC(C)(CO)C3CCC2(O)C1)C=C
4172,CC(C)=C1C2CCC3(C)OC3CCC(C)=CCC2(C)CC1=O
4173,CC1=C2CCC(C)=CCCC3(C)OC3CCC(C)=CC2OC1=O
4174,CC1=C2CC3C(CCC3(C)O)C(C)(O)CC2(O)OC1=O
4175,CC1(C)C(O)CC=C2C1CCC3CC(C)(CCC23CO)C=C
4176,CCCCCC(C)(O)C=CC1C(O)CC(O)C1CCCCC(O)=O
4177,CC1CC2C3CCC4=CC(O)=CC=C4C3CCC2(C)C1(O)C#C
4178,CCCCCCC1(O)CCC2C3CCC4=CC(O)=CC=C4C3CCC12C
4179,COC1=CC(CO)=CC(OC)=C1OC2OC(CO)C(O)C(O)C2O
4180,OCC1OC(OC2=CC=C(O)C=C2CC(O)=O)C(O)C(O)C1O
4181,CC(CCC1C(C)C2(C)CCC1(C)O2)C3CCC(C)=CC3O
4182,CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(O)=O
4183,CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(O)=O
4184,CCCCCCCCCCCCOCC1OC2OC(C)(C)OC2C3OCOC13
4185,CCCCOCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(O)=O
4186,COC1CCC2(CCC3C4CCC5=CC(O)=CC=C5C4CCC23C)O1
4187,CC12CCC3C(CCC4=CC(O)=C(CC=C)C=C34)C1CCC2O
4188,COC1=CC(C=CC=O)=CC=C1OC2OC(CO)C(O)C(O)C2O
4189,CCCCCC(C)C=CC1C(O)CC(O)C1CC=CCCCC(O)=O
